User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Exercise_Type,Calories
13674642,male,45,200,97,27,102,40.8,Cardio,175
14576993,male,44,183,89,14,88,39.7,Machine,58
13676898,female,22,160,56,23,98,40.5,Cardio,120
14579051,male,25,196,94,11,85,39.6,Machine,32
13681001,male,25,194,97,18,99,40.4,Cardio,91
14582327,male,59,190,92,11,87,39.6,Machine,53
13681290,female,21,157,56,17,100,40,Cardio,92
14584253,male,54,175,82,10,83,39.6,Machine,37
13684439,male,22,192,95,24,112,40.9,Cardio,164
14594125,female,35,161,65,14,91,40.2,Machine,64
13686861,female,75,156,57,27,114,41,Cardio,212
14594913,male,26,197,101,16,93,40.5,Machine,69
13690411,female,72,170,69,20,107,40.4,Cardio,138
14596501,female,39,181,80,11,84,39.8,Machine,41
13691051,female,36,173,68,17,97,40.2,Cardio,88
14597987,female,22,160,65,13,99,40.4,Machine,68
13692241,female,37,170,69,25,118,40.7,Cardio,186
14601630,female,27,177,72,10,90,39.7,Machine,42
13693397,female,35,168,67,17,101,40.1,Cardio,96
14619847,female,49,178,71,12,98,39.9,Machine,66
13695578,female,77,172,66,14,93,40.2,Cardio,77
14622745,female,21,180,73,14,88,40.4,Machine,55
13698618,male,31,180,79,25,102,40.8,Cardio,135
14625393,male,53,187,90,14,87,40.2,Machine,62
13700851,female,76,171,74,13,100,40.1,Cardio,80
14625488,female,54,159,57,14,84,40.3,Machine,60
13704176,male,59,192,98,14,92,40.2,Cardio,79
14625600,male,48,173,75,14,93,40.2,Machine,67
13705532,female,24,174,63,17,95,40.3,Cardio,82
14627225,male,45,177,81,18,85,40.7,Machine,64
13709683,male,27,195,92,15,97,40,Cardio,71
14629795,female,39,162,63,13,89,40.2,Machine,58
13713143,male,35,187,88,26,108,41.1,Cardio,174
14635881,male,31,187,93,13,94,40.2,Machine,59
13714216,male,70,195,98,14,102,40.5,Cardio,108
14641755,female,40,162,62,13,83,40,Machine,50
13714424,female,32,171,68,26,103,40.9,Cardio,150
14643198,male,51,181,82,10,95,39.5,Machine,54
13716627,male,65,175,77,26,116,40.8,Cardio,237
14646801,male,28,177,87,11,91,39.8,Machine,42
13717383,male,79,177,83,13,88,40.5,Cardio,74
14647333,female,72,159,61,11,83,39.9,Machine,49
13719002,female,29,169,68,26,108,40.3,Cardio,162
14647747,male,28,193,97,13,91,40,Machine,52
13719219,male,74,184,87,20,101,40.5,Cardio,150
14661363,male,44,190,95,11,82,40.3,Machine,37
13719627,male,64,192,96,16,96,40.4,Cardio,103
14661843,male,24,185,83,15,90,40.5,Machine,50
13724347,female,38,163,63,19,105,40.5,Cardio,117
14665453,male,30,170,70,13,95,40.1,Machine,53
13724595,female,37,170,64,20,105,40.3,Cardio,122
14665731,female,40,162,60,14,91,39.9,Machine,66
13725532,male,39,176,76,23,109,40.7,Cardio,156
14667306,male,38,189,93,13,95,39.9,Machine,65
13726063,male,28,172,81,25,113,40.7,Cardio,174
14681859,female,50,162,65,10,94,39.9,Machine,52
13728699,male,31,188,96,21,94,40.6,Cardio,96
14686695,male,21,193,89,12,96,39.7,Machine,51
13736809,male,23,177,73,23,108,40.6,Cardio,133
14692435,male,36,192,90,10,83,40.2,Machine,30
13738193,male,23,172,75,22,99,40.7,Cardio,99
14693877,female,26,179,79,10,92,39.6,Machine,43
13739511,male,41,195,96,19,100,40.5,Cardio,113
14693952,male,34,196,98,14,88,40.4,Machine,54
13741485,female,35,163,59,20,107,40.6,Cardio,127
14695239,male,74,193,92,10,82,40,Machine,48
13744758,male,59,191,92,30,110,41,Cardio,247
14697434,male,33,170,66,14,95,40,Machine,58
13749310,male,51,172,72,14,102,40.5,Cardio,87
14701673,female,65,155,59,10,95,40,Machine,56
13749930,male,57,186,83,18,98,40.7,Cardio,111
14706546,female,51,168,66,11,84,40.1,Machine,45
13751041,male,73,202,107,13,96,39.9,Cardio,93
14719461,female,32,165,61,10,89,39.6,Machine,44
13757285,male,28,195,99,18,101,40.7,Cardio,100
14722499,male,24,189,82,11,93,39.6,Machine,42
13758779,female,32,171,73,29,104,40.7,Cardio,168
14722670,male,27,170,70,13,92,40.1,Machine,46
13763629,female,21,174,65,20,110,40.7,Cardio,127
14724770,female,24,167,66,12,89,40,Machine,50
13763873,female,56,172,65,27,108,41,Cardio,183
14745614,male,25,186,86,11,98,40.1,Machine,51
13773378,female,62,162,67,12,99,40.2,Cardio,71
14751574,male,21,178,74,16,90,40.3,Machine,48
13774084,male,77,170,74,24,107,40.8,Cardio,199
14754307,male,26,181,84,17,89,40,Machine,56
13775465,male,34,175,71,21,95,40.6,Cardio,91
14767639,female,77,161,65,11,89,39.9,Machine,56
13776243,female,31,190,82,25,114,40.9,Cardio,168
14767857,female,49,171,65,10,95,39.8,Machine,53
13777224,male,60,197,109,22,104,40.6,Cardio,171
14770855,female,53,177,72,10,91,39.9,Machine,48
13777657,male,45,169,69,22,113,40.6,Cardio,166
14775158,male,42,175,79,10,95,39.9,Machine,49
13780557,female,26,158,58,23,105,40.3,Cardio,138
14776201,male,23,185,87,16,94,40.4,Machine,64
13783030,male,32,177,83,30,105,41.1,Cardio,180
14781112,female,30,164,61,12,94,39.9,Machine,58
13787129,female,23,158,62,21,97,40.5,Cardio,106
14784146,male,44,168,69,10,85,39.7,Machine,33
13788834,female,72,164,68,15,94,40.2,Cardio,83
14797785,male,24,193,89,10,95,39.7,Machine,42
13789347,male,61,189,94,14,98,40.7,Cardio,92
14812574,male,60,190,89,10,101,39.8,Machine,69
13790241,male,38,183,83,30,104,40.9,Cardio,184
14818166,male,26,177,69,12,89,40,Machine,36
13790993,male,27,185,85,18,106,39.8,Cardio,107
14821297,female,67,171,70,10,86,39.8,Machine,45
13798251,female,52,173,68,20,99,40.3,Cardio,114
14832807,female,71,180,76,13,89,40.3,Machine,63
13798386,male,48,192,88,24,107,40.8,Cardio,172
14839734,female,21,178,74,12,101,39.7,Machine,63
13800453,female,22,170,69,26,100,41,Cardio,137
14847621,female,47,165,64,11,96,39.6,Machine,59
13802821,female,59,181,78,29,103,41,Cardio,177
14849801,male,41,171,73,10,86,40,Machine,34
13804351,male,76,192,103,25,100,40.4,Cardio,195
14852791,male,22,189,88,14,96,39.9,Machine,60
13806865,male,43,190,98,17,107,40.2,Cardio,122
14859275,female,27,180,80,13,93,40,Machine,58
13808692,male,52,203,107,20,100,40.4,Cardio,135
14862282,male,22,175,73,16,93,40.6,Machine,56
13810996,male,52,205,103,14,105,40.5,Cardio,104
14864063,male,22,164,60,10,99,39.8,Machine,41
13811314,male,50,184,83,27,100,40.9,Cardio,165
14875200,female,47,167,62,15,83,40.2,Machine,60
13816658,male,51,192,96,19,97,40.6,Cardio,114
14875578,male,22,187,89,16,96,40.1,Machine,69
13822725,female,58,161,65,17,92,40.7,Cardio,87
14879685,male,25,201,101,15,93,40,Machine,64
13827457,male,71,185,93,24,102,40.9,Cardio,183
14890859,male,28,175,78,10,96,39.9,Machine,43
13837437,male,55,192,96,24,97,40.8,Cardio,148
14893331,male,61,179,77,11,90,40,Machine,55
13839510,female,63,169,66,19,103,40.5,Cardio,120
14895564,male,72,189,99,10,92,39.7,Machine,63
13840094,male,25,176,74,19,107,40.5,Cardio,110
14899078,female,57,149,56,13,91,39.9,Machine,66
13842673,female,51,169,67,23,97,40.5,Cardio,126
14916834,male,42,195,96,11,84,40.1,Machine,40
13843078,male,22,174,71,22,115,41.2,Cardio,149
14919629,female,53,178,77,11,95,39.9,Machine,57
13844905,male,57,189,91,27,108,40.8,Cardio,211
14924017,male,24,179,83,10,91,39.8,Machine,35
13848583,male,28,182,76,21,107,40.6,Cardio,125
14936214,female,30,159,58,10,87,39.9,Machine,42
13851025,male,21,181,79,19,103,40.4,Cardio,97
14937430,male,24,168,69,10,103,40,Machine,50
13851670,female,71,189,89,18,89,40.4,Cardio,84
14940695,female,76,175,72,10,97,39.8,Machine,58
13852586,female,44,164,59,29,109,40.6,Cardio,196
14954248,female,23,185,76,11,89,40,Machine,44
13854199,female,53,167,69,30,110,41,Cardio,206
14967912,female,22,168,60,10,87,39.7,Machine,40
13857166,male,38,172,78,20,94,40.5,Cardio,90
14970072,male,44,183,83,11,96,40.1,Machine,57
13865558,male,50,180,78,26,102,40.6,Cardio,164
14978675,female,23,167,63,14,96,40.5,Machine,69
13881017,male,28,187,90,25,110,40.7,Cardio,168
14989845,female,26,168,70,12,94,39.9,Machine,56
13882622,male,25,200,103,24,103,40.8,Cardio,139
14995902,female,65,166,62,11,90,39.6,Machine,55
13884571,female,29,179,73,27,107,40.7,Cardio,164
14996822,male,27,168,71,15,96,40.1,Machine,62
13885247,male,33,190,97,24,100,40.8,Cardio,134
15002449,female,68,172,72,10,89,40.2,Machine,49
13887001,male,72,191,98,14,89,40.3,Cardio,82
15017250,female,31,180,73,13,99,40.1,Machine,68
13889180,female,39,182,72,17,99,39.9,Cardio,92
15019770,male,24,186,90,13,97,39.7,Machine,59
13894704,female,58,160,56,22,99,40.6,Cardio,131
15032148,male,30,187,88,10,94,40.2,Machine,44
13902207,male,35,194,96,16,100,40,Cardio,91
15032806,male,50,191,95,11,94,39.9,Machine,60
13904930,female,22,168,63,26,100,40.9,Cardio,139
15034953,female,35,160,61,11,98,40.3,Machine,59
13918575,female,25,164,63,21,101,40.7,Cardio,115
15038050,female,26,177,68,10,88,40,Machine,41
13919809,male,30,205,114,22,114,40.7,Cardio,174
15045095,female,25,190,85,13,82,39.9,Machine,41
13921452,female,31,155,56,25,111,40.8,Cardio,169
15062817,male,28,184,79,16,93,40.1,Machine,63
13925671,male,77,176,84,13,88,40.3,Cardio,73
15068217,female,30,183,81,10,90,39.5,Machine,42
13926344,female,76,179,80,21,110,40.9,Cardio,150
15073838,male,27,174,82,11,90,39.6,Machine,38
13929949,male,24,183,82,29,108,40.7,Cardio,175
15077435,male,35,167,68,12,95,39.8,Machine,52
13937147,female,38,174,69,17,90,40.5,Cardio,76
15081483,female,31,165,62,13,96,40,Machine,66
13938429,female,46,172,79,20,103,40.4,Cardio,117
15082070,female,33,170,71,11,95,40,Machine,54
13939844,female,49,168,67,21,98,40.4,Cardio,116
15084463,female,69,161,60,12,95,40.2,Machine,68
13940590,female,23,168,67,17,101,40.7,Cardio,92
15089940,female,46,164,62,13,94,39.9,Machine,67
13943690,female,37,164,59,26,106,40.6,Cardio,164
15090204,female,61,167,63,10,93,39.9,Machine,53
13945472,male,34,195,93,22,108,40.7,Cardio,149
15091483,male,51,177,85,10,87,39.8,Machine,42
13952138,male,27,179,78,27,111,40.7,Cardio,177
15091991,male,44,169,77,16,91,40.2,Machine,69
13958299,male,43,203,103,21,105,40.2,Cardio,146
15096771,female,43,158,63,12,93,40,Machine,60
13959502,female,56,171,66,13,96,40.3,Cardio,71
15102599,male,31,178,76,14,93,40.3,Machine,56
13964015,female,64,166,61,16,100,40.5,Cardio,98
15103183,male,27,189,95,15,91,40,Machine,59
13964681,male,36,174,75,23,98,40.5,Cardio,114
15115613,male,26,200,104,16,89,40.5,Machine,60
13967751,male,65,176,84,26,110,40.7,Cardio,218
15129059,male,22,186,82,14,89,40.2,Machine,43
13968503,male,77,202,103,17,92,40.1,Cardio,113
15136610,female,36,167,69,12,95,39.8,Machine,60
13970593,male,26,199,96,26,101,40.9,Cardio,140
15147855,female,74,170,73,10,86,40,Machine,46
13979985,male,28,191,93,17,98,40.2,Cardio,84
15152588,male,30,207,108,13,84,40.1,Machine,43
13987360,male,30,190,94,28,111,41,Cardio,197
15159011,female,75,158,64,13,86,40,Machine,62
13997991,female,26,156,56,20,99,40.8,Cardio,108
15176055,male,22,191,88,10,90,39.7,Machine,34
13999064,female,28,161,58,21,100,40.4,Cardio,116
15177551,male,53,183,86,12,91,40.1,Machine,60
14000981,female,61,157,56,17,95,40.5,Cardio,95
15182901,male,30,182,82,11,85,39.6,Machine,32
14003382,female,33,161,57,18,99,40.5,Cardio,99
15183743,female,31,175,73,10,87,39.3,Machine,40
14012808,female,29,169,63,24,106,40.7,Cardio,146
15189896,female,62,174,70,10,97,39.6,Machine,56
14013809,female,36,168,62,27,117,40.6,Cardio,200
15191383,male,24,167,66,13,87,40.2,Machine,33
14015894,male,31,188,91,17,98,40.3,Cardio,86
15192349,male,22,165,68,18,94,40.1,Machine,64
14019711,male,28,171,70,17,103,40.4,Cardio,89
15193837,male,60,193,96,11,90,39.3,Machine,59
14022979,male,75,188,96,21,103,40.4,Cardio,169
15201360,male,48,184,86,11,95,39.9,Machine,59
14027942,male,40,197,102,19,99,40.7,Cardio,112
15205210,female,44,159,64,12,97,39.8,Machine,65
14028028,female,34,170,65,24,108,40.9,Cardio,153
15207250,female,64,167,67,14,87,40.3,Machine,65
14028377,male,72,167,68,24,103,41,Cardio,175
15208526,male,53,181,85,10,85,39.7,Machine,40
14036783,male,40,162,64,22,111,40.4,Cardio,151
15212901,male,29,169,70,12,89,40.1,Machine,38
14039240,male,50,179,79,27,101,40.7,Cardio,167
15224042,male,71,175,76,10,97,39.9,Machine,65
14039719,female,51,152,57,20,93,40.6,Cardio,104
15225091,male,22,181,78,15,87,40.3,Machine,40
14042465,female,25,165,64,22,110,40.2,Cardio,142
15236104,male,46,169,67,11,89,40.2,Machine,43
14044213,male,40,174,79,23,101,40.5,Cardio,131
15242115,female,25,175,72,13,94,40.2,Machine,60
14047347,male,34,182,84,23,101,40.4,Cardio,127
15246189,female,39,163,60,12,91,40.2,Machine,57
14051967,male,74,198,104,11,92,39.7,Cardio,72
15248748,male,68,200,102,12,89,39.8,Machine,69
14056325,male,78,174,77,28,105,40.8,Cardio,226
15253251,female,36,158,58,11,89,39.8,Machine,49
14057358,male,69,203,107,24,111,41.3,Cardio,221
15257752,female,23,181,78,13,93,40.3,Machine,57
14069307,male,69,174,78,25,105,41.1,Cardio,192
15259470,male,26,175,76,12,92,40.3,Machine,43
14070898,male,68,203,102,21,111,40.9,Cardio,190
15259732,male,49,198,105,12,94,40.2,Machine,68
14071859,male,47,196,105,26,102,40.6,Cardio,175
15260311,male,28,190,93,10,84,39.6,Machine,29
14076216,male,41,192,90,28,113,40.8,Cardio,218
15260647,female,52,156,58,16,84,40.5,Machine,68
14076859,male,79,207,119,14,94,39.9,Cardio,103
15266714,male,22,203,106,11,98,39.5,Machine,55
14090060,male,69,184,87,18,91,40,Cardio,104
15274929,female,32,168,67,11,93,39.7,Machine,52
14091044,female,33,182,73,17,97,40.4,Cardio,86
15276588,female,26,163,65,14,92,40.2,Machine,63
14095043,female,28,176,78,27,112,40.3,Cardio,176
15277345,male,24,190,95,13,93,40.2,Machine,53
14101224,male,32,190,89,15,98,40.3,Cardio,76
15278284,female,32,173,66,11,87,39.9,Machine,45
14106041,male,65,158,63,19,97,40.3,Cardio,113
15280775,male,40,172,80,11,98,40.1,Machine,58
14106575,male,24,193,99,20,89,40.2,Cardio,71
15283313,female,70,154,59,10,88,40,Machine,50
14108894,female,27,165,65,15,98,40.1,Cardio,78
15293953,male,38,176,85,11,92,39.8,Machine,48
14110060,female,37,159,62,25,101,40.6,Cardio,143
15294669,female,49,166,66,11,89,39.6,Machine,51
14110683,female,26,156,59,26,109,40.8,Cardio,167
15302921,female,36,173,71,11,86,39.7,Machine,44
14116675,female,41,165,63,17,97,40.5,Cardio,91
15312577,female,29,168,61,14,87,40.4,Machine,57
14117026,female,31,168,64,20,100,40.1,Cardio,110
15318408,female,28,155,61,10,90,39.7,Machine,44
14117537,male,42,185,78,26,110,41.4,Cardio,185
15320796,male,44,174,76,12,95,40.2,Machine,59
14117571,male,24,184,80,23,99,41,Cardio,107
15322460,female,38,166,64,12,89,39.8,Machine,53
14120544,female,45,167,66,23,98,40.4,Cardio,126
15324233,male,28,181,79,13,91,40.3,Machine,47
14123582,male,41,195,101,14,94,40.3,Cardio,72
15329309,male,22,184,89,11,87,40.3,Machine,32
14128486,male,73,172,80,30,101,41.2,Cardio,219
15334846,male,27,164,65,10,88,39.7,Machine,28
14129972,male,66,164,71,20,100,40.6,Cardio,133
15349518,male,21,204,98,16,94,40.1,Machine,66
14130669,male,23,182,81,30,112,41,Cardio,197
15354306,female,29,169,72,15,88,40.3,Machine,61
14132143,male,21,202,98,21,108,40.5,Cardio,131
15363345,female,27,162,64,12,91,39.8,Machine,53
14135627,female,76,157,58,23,100,40.7,Cardio,146
15368214,female,68,173,68,13,91,39.9,Machine,67
14135687,male,34,189,93,26,98,40.8,Cardio,137
15368975,female,26,157,58,13,92,40.1,Machine,60
14136420,female,39,165,65,19,106,40.6,Cardio,119
15371259,male,54,179,79,10,93,39.8,Machine,52
14139725,female,64,166,64,13,99,40.3,Cardio,77
15384983,male,25,195,98,11,89,39.9,Machine,39
14143649,male,59,196,100,14,92,40.4,Cardio,80
15391819,female,28,173,65,10,96,40,Machine,50
14150444,male,43,199,106,28,107,40.7,Cardio,205
15392114,male,49,171,71,11,98,40.2,Machine,61
14157597,male,42,192,90,18,94,40.3,Cardio,90
15399370,female,38,178,68,12,97,40,Machine,63
14160023,male,27,174,75,21,106,40.6,Cardio,120
15400420,female,26,163,61,11,85,39.9,Machine,42
14160108,male,61,168,76,27,113,40.7,Cardio,228
15413243,female,73,185,88,14,87,39.9,Machine,63
14164390,female,38,165,61,25,107,40.6,Cardio,160
15417173,male,24,184,93,19,88,40.2,Machine,62
14165839,female,53,156,60,26,104,40.7,Cardio,165
15417547,male,62,190,95,11,93,40.1,Machine,65
14172132,male,49,187,89,24,99,40.7,Cardio,145
15422663,female,53,168,69,11,89,40,Machine,51
14174462,female,41,180,73,29,119,41.1,Cardio,219
15425156,female,41,161,61,11,84,39.9,Machine,44
14175143,male,64,172,73,22,102,40.5,Cardio,151
15438462,male,24,199,103,14,87,39.9,Machine,47
14177944,male,30,199,100,24,105,40.6,Cardio,150
15450109,female,65,177,69,11,96,39.9,Machine,61
14178497,male,56,182,87,16,91,39.9,Cardio,82
15451811,female,61,159,59,10,82,39.9,Machine,42
14178709,female,49,156,57,25,112,40.9,Cardio,179
15455162,male,74,179,85,11,82,39.8,Machine,51
14181557,male,49,183,89,25,111,40.8,Cardio,196
15457623,male,28,192,96,11,84,39.9,Machine,32
14182152,male,40,199,96,19,92,40.5,Cardio,89
15459065,male,43,192,94,14,87,40.5,Machine,57
14185340,female,51,150,57,18,100,40.1,Cardio,107
15461321,male,28,181,87,18,91,40.6,Machine,68
14185401,female,35,165,65,22,95,41,Cardio,110
15463000,male,25,169,69,19,93,40.4,Machine,67
14185910,male,55,171,73,14,101,40,Cardio,88
15470935,male,28,175,72,11,91,39.8,Machine,38
14187841,female,28,157,61,17,90,40.5,Cardio,75
15473580,male,30,182,79,13,101,40.2,Machine,68
14194141,male,21,185,84,15,100,40,Cardio,71
15478503,female,34,173,67,14,94,40.2,Machine,68
14195854,male,56,183,86,19,103,40.3,Cardio,131
15480252,male,34,185,88,14,94,40.1,Machine,64
14206207,female,69,160,68,22,101,40.5,Cardio,137
15491260,male,29,182,82,13,91,40.2,Machine,48
14210556,male,43,192,95,18,93,40.5,Cardio,90
15497678,female,25,169,68,11,96,40.1,Machine,54
14212432,male,35,179,77,25,105,40.6,Cardio,150
15501833,male,46,198,95,12,95,39.9,Machine,65
14217727,male,76,176,79,18,98,40.1,Cardio,126
15502339,male,31,182,85,10,83,39.5,Machine,27
14217831,female,32,159,63,23,103,40.3,Cardio,134
15509137,male,26,177,75,11,85,39.9,Machine,28
14222177,male,26,199,104,24,98,40.8,Cardio,123
15518016,female,29,164,60,12,91,40,Machine,54
14224288,female,70,163,68,23,92,40.7,Cardio,121
15521709,male,25,182,83,13,94,40.1,Machine,52
14224782,male,66,176,83,27,102,40.7,Cardio,194
15529998,female,42,166,63,11,80,40.2,Machine,39
14226375,female,65,171,66,27,104,40.9,Cardio,175
15536214,male,21,176,75,17,88,40,Machine,46
14227048,male,50,183,91,15,108,40,Cardio,112
15537129,male,27,201,104,10,90,39.6,Machine,40
14228752,male,54,187,88,23,101,40.9,Cardio,151
15537965,female,33,178,73,13,82,40,Machine,45
14230977,female,40,178,75,24,108,40.8,Cardio,152
15550530,female,49,161,63,10,87,40,Machine,44
14231045,male,44,200,103,16,97,40.4,Cardio,93
15552704,female,63,155,58,14,88,40.2,Machine,68
14243456,female,74,173,78,30,107,40.9,Cardio,204
15563989,male,32,176,83,10,99,39.7,Machine,51
14248532,male,22,186,87,22,104,40.8,Cardio,120
15566424,male,66,171,79,11,90,40,Machine,58
14252062,male,41,190,88,24,103,40.6,Cardio,150
15571396,female,46,163,60,11,93,39.9,Machine,56
14254415,female,64,166,69,27,107,40.4,Cardio,182
15571517,male,52,187,95,10,89,39.8,Machine,48
14257916,male,63,187,91,26,108,40.8,Cardio,211
15574733,male,21,188,86,12,95,40.3,Machine,48
14267850,male,29,187,91,24,103,40.6,Cardio,137
15575506,female,22,172,67,14,91,40.7,Machine,60
14268261,female,67,167,71,21,98,40.3,Cardio,122
15577568,female,78,164,62,12,81,39.7,Machine,52
14277710,male,44,184,86,25,114,40.8,Cardio,200
15577873,female,21,165,65,12,88,40.1,Machine,48
14279716,female,36,160,62,13,99,40.1,Cardio,71
15582159,male,57,193,100,13,84,40.1,Machine,57
14282992,male,30,181,82,19,101,40.4,Cardio,100
15592834,female,65,176,71,12,94,39.9,Machine,64
14285377,male,30,190,89,16,95,40.1,Cardio,72
15593888,female,69,170,65,10,91,39.6,Machine,52
14285460,female,55,157,57,24,105,40.5,Cardio,157
15595197,male,29,189,85,18,90,40.4,Machine,65
14290814,male,66,171,72,18,105,40.5,Cardio,133
15598877,male,25,179,79,12,78,40.1,Machine,18
14294695,male,61,184,91,13,91,40,Cardio,71
15602057,female,25,184,81,10,86,39.9,Machine,36
14298031,female,51,169,68,17,105,40.4,Cardio,107
15602091,male,35,181,82,16,93,40.4,Machine,69
14304052,female,24,175,66,17,93,40.5,Cardio,78
15615006,female,31,168,67,13,96,39.9,Machine,65
14306071,female,66,167,64,14,95,39.8,Cardio,78
15615456,female,38,156,57,11,87,39.9,Machine,47
14309378,male,35,187,90,17,98,40.2,Cardio,89
15631560,female,32,174,76,10,94,40.1,Machine,47
14312118,male,30,194,91,26,112,40.7,Cardio,185
15637504,female,21,165,61,15,85,40.4,Machine,56
14314137,male,38,182,80,23,106,41,Cardio,147
15640203,female,25,171,68,15,93,40.3,Machine,69
14314848,female,32,162,64,28,105,40.5,Cardio,169
15642160,female,45,161,61,10,93,40,Machine,50
14315428,female,29,178,76,17,99,40.1,Cardio,88
15652514,female,53,167,66,10,90,39.6,Machine,48
14318750,female,53,177,76,15,94,40.1,Cardio,76
15655031,female,44,196,94,15,90,40.3,Machine,63
14325469,male,66,190,94,25,101,40.8,Cardio,182
15658220,male,33,172,79,13,98,39.9,Machine,64
14333424,male,78,184,86,26,107,40.6,Cardio,223
15659810,male,27,180,83,13,93,40.2,Machine,51
14333716,male,58,175,78,19,100,40.6,Cardio,121
15666388,male,24,164,64,17,97,40.1,Machine,68
14335927,female,22,189,82,19,93,40.6,Cardio,82
15669337,female,33,166,65,14,89,40.4,Machine,61
14337478,female,36,155,65,23,101,40.2,Cardio,130
15670966,male,32,191,93,14,91,40,Machine,57
14339451,male,21,186,79,29,111,41,Cardio,182
15672166,female,58,155,60,11,100,39.9,Machine,66
14341523,male,21,178,81,17,97,40.1,Cardio,72
15673848,male,35,197,102,12,97,39.8,Machine,64
14344454,male,29,185,86,23,106,40.7,Cardio,140
15680979,female,63,157,61,10,87,39.8,Machine,47
14347203,female,60,176,71,24,107,41,Cardio,160
15687807,male,44,185,87,12,95,39.9,Machine,62
14350302,male,45,183,85,17,100,40.2,Cardio,101
15688142,female,37,156,58,12,88,39.7,Machine,53
14352945,male,41,197,102,24,108,40.2,Cardio,175
15688404,male,31,186,89,10,97,39.8,Machine,49
14353475,male,40,199,105,20,105,40.8,Cardio,137
15694038,female,60,162,61,12,86,39.9,Machine,54
14362401,male,70,171,79,13,94,39.9,Cardio,79
15697185,male,25,174,79,12,97,40.3,Machine,52
14364172,female,36,163,67,27,97,40.7,Cardio,141
15697554,male,26,201,94,10,87,39.7,Machine,32
14364286,male,41,178,79,19,104,40.2,Cardio,118
15698033,male,63,179,88,13,86,39.9,Machine,62
14367729,male,77,195,99,11,97,39.6,Cardio,80
15704454,female,22,173,66,15,90,40.6,Machine,63
14391718,male,22,163,65,19,98,40.4,Cardio,77
15705598,female,27,170,63,10,92,39.7,Machine,46
14399506,male,74,184,94,29,109,41,Cardio,257
15708540,male,29,184,89,14,95,40.1,Machine,63
14400570,male,36,180,85,23,109,40.6,Cardio,157
15716243,male,34,194,93,12,89,40.3,Machine,47
14402043,male,76,196,97,13,90,40,Cardio,80
15729439,male,42,189,88,13,91,40.3,Machine,58
14405359,male,41,189,91,14,95,40,Cardio,71
15747020,male,39,175,81,16,86,40.1,Machine,55
14406715,male,64,180,82,12,96,40.4,Cardio,74
15753253,male,40,179,79,10,91,39.8,Machine,42
14418171,male,62,195,95,13,95,40.2,Cardio,81
15757129,male,36,163,67,17,91,40.5,Machine,64
14418208,female,39,164,58,25,106,40.6,Cardio,159
15764363,male,25,198,97,11,92,39.9,Machine,44
14421345,female,42,155,57,22,110,40.6,Cardio,151
15773206,female,31,152,56,11,99,39.8,Machine,60
14422916,male,70,169,73,16,99,40.3,Cardio,107
15786203,female,71,159,60,11,96,39.9,Machine,64
14431680,female,58,175,73,14,99,40.2,Cardio,80
15792811,male,33,193,91,13,89,40.3,Machine,50
14435368,female,44,160,59,26,106,40.6,Cardio,167
15793708,male,40,192,90,14,91,40.4,Machine,62
14448257,male,35,173,70,27,102,40.8,Cardio,146
15797305,female,30,170,64,11,87,39.7,Machine,45
14451187,female,53,159,57,23,105,40.7,Cardio,150
15797697,female,39,166,68,14,94,40.3,Machine,69
14468088,male,23,182,86,20,102,40.4,Cardio,104
15798328,male,59,186,93,11,89,40,Machine,56
14469880,male,65,185,92,24,102,40.7,Cardio,176
15798675,male,41,175,84,13,84,39.9,Machine,43
14472022,male,70,193,97,15,96,40.1,Cardio,102
15799596,female,21,175,74,12,96,40,Machine,57
14472159,male,33,171,70,18,97,40.3,Cardio,82
15802586,female,60,183,82,10,92,39.2,Machine,49
14478823,male,32,151,58,19,99,40.6,Cardio,87
15804184,female,28,173,71,12,94,39.9,Machine,56
14491797,male,51,183,92,15,99,40.2,Cardio,93
15813794,female,40,154,59,14,90,40.3,Machine,65
14491989,female,41,167,62,29,105,40.9,Cardio,180
15829157,female,22,167,64,16,89,40.2,Machine,66
14493632,male,66,170,72,13,98,40.3,Cardio,82
15832325,female,41,158,58,13,89,40.2,Machine,59
14496194,female,32,163,58,17,100,40.4,Cardio,95
15841033,male,29,185,87,14,97,40.1,Machine,66
14496329,female,44,172,62,16,95,40.3,Cardio,83
15844244,male,31,182,88,11,101,39.9,Machine,60
14498208,female,32,175,70,26,104,40.9,Cardio,152
15852013,male,26,190,88,14,95,39.7,Machine,60
14503274,male,49,198,102,17,100,40.5,Cardio,110
15854900,female,30,178,77,13,94,40.2,Machine,60
14503730,male,30,195,92,30,101,41,Cardio,165
15864536,female,30,169,62,13,93,40.2,Machine,62
14514827,male,38,201,101,16,99,40.1,Cardio,92
15867556,female,51,159,62,11,82,39.8,Machine,43
14518651,male,25,205,108,19,99,40.4,Cardio,101
15868018,male,35,190,87,14,91,39.9,Machine,58
14522123,female,49,158,61,27,106,41,Cardio,175
15869354,female,68,154,56,12,94,39.7,Machine,67
14524071,female,34,160,63,29,119,41.3,Cardio,220
15876285,male,55,184,88,10,98,39.8,Machine,62
14525242,male,31,202,98,14,97,40.3,Cardio,71
15882643,male,44,200,106,12,90,39.9,Machine,58
14525296,male,32,184,80,28,117,40.7,Cardio,217
15891252,female,25,175,73,10,86,39.8,Machine,38
14544067,male,69,188,85,14,106,40,Cardio,112
